更新日期,#genre#
CCTV9,http://183.57.249.188:8183/tsfile/live/0009_1.m3u8$IPV4•线路30
CCTV9,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv9$IPV4•线路31
CCTV9,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1009$IPV4•线路32
CCTV9,http://api.kkitv.itv888.cn:8080/hls/bsmkmf3jrp4/index.m3u8$IPV4•线路33
CCTV9,http://sh.lnott.top:880/dx09.m3u8$IPV4•线路34
CCTV9,http://b.tvbox6.icu/tv/ysp.php?id=10$IPV4•线路35
CCTV9,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路36
CCTV9,http://go.bkpcp.top/mg/cctv9$IPV4•线路37
CCTV9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub$IPV4•线路38
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$IPV4•线路39
CCTV9,http://m.061899.xyz/mg/cctv9$IPV4•线路40
CCTV9,https://smt.858.qzz.io/Smart.php?id=cctv9hd$IPV4•线路41
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路42
CCTV9,http://106.53.99.30/tv/migu.php?id=cctv9$IPV4•线路43
CCTV9,http://204.12.198.178:82/live/cctv9.m3u8?jsbt=1760967130&jsbk=c4a02fc0c93ae3e2149d58578d35b704$IPV4•线路44
CCTV9,http://171.213.200.162:4022/rtp/239.93.1.24:5140$IPV4•线路45
CCTV9,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-9H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路46
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路47
CCTV9,http://ygbh.site/php/bfgd.php?id=128$IPV4•线路48
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路49
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路50
CCTV10,http://106.53.99.30/tv/20250717.php?id=0011$IPV4•线路1
CCTV10,http://106.53.99.30/tv/jzb.php?id=cctv10$IPV4•线路2
CCTV10,http://171.15.18.199:8180/TV00000000000000000010@HHZT$IPV4•线路3
CCTV10,http://n1.gzbody.com:85/rtp/239.77.0.134:5146$IPV4•线路4
CCTV10,http://n1.gzbody.com:85/rtp/239.77.1.113:5146$IPV4•线路5
CCTV10,http://n1.gzbody.com:85/rtp/239.77.0.39:5146$IPV4•线路6
CCTV10,http://8.138.7.223/tv/migu2.php?id=11$IPV4•线路7
CCTV10,http://8.138.7.223/tv/migu3.php?id=cctv10$IPV4•线路8
CCTV10,http://bailudz.top:1236/111/hahahaha.php?id=cctv10$IPV4•线路9
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221226473/index.m3u8?IASHttpSessionId=$IPV4•线路10
CCTV10,http://39.134.64.87:6610/PLTV/88888888/224/3221225730/index.m3u8?IASHttpSessionId=$IPV4•线路11
CCTV10,http://60.29.124.66:6080/hls/21/index.m3u8$IPV4•线路12
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$IPV4•线路13
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8$IPV4•线路14
CCTV10,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225730/.m3u8$IPV4•线路15
CCTV10,http://123.182.60.29:9002/hls/10/index.m3u8$IPV4•线路16
CCTV10,http://116.9.204.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路17
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8$IPV4•线路18
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8$IPV4•线路19
CCTV10,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227375/index.m3u8$IPV4•线路20
CCTV10,http://117.69.43.137:4022/rtp/238.1.78.241:7800$IPV4•线路21
CCTV10,http://14.117.233.31:8688/rtp/239.77.0.134:5146$IPV4•线路22
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.113:5146$IPV4•线路23
CCTV10,http://14.117.233.31:8688/rtp/239.77.1.169:5146$IPV4•线路24
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路25
CCTV10,http://183.160.35.31:4022/rtp/238.1.78.241:7800$IPV4•线路26
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$IPV4•线路27
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$IPV4•线路28
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8$IPV4•线路29
CCTV10,http://182.150.23.74:808/hls/10/index.m3u8$IPV4•线路30
CCTV10,http://www.dsk.cc/php/bfgd.php?id=cctv10&m.m3u8$IPV4•线路31
CCTV10,http://live2.rxip.sc96655.com/live/CCTV-10H265_4000.m3u8?E=1705159521&U=8ef008e8-6af1-4126-88d6-ab2793cb12da&A=1&K=9&P=011&S=10bd15e08aa7c4de538b767ae2618279a6213e3e$IPV4•线路32
CCTV10,http://183.57.249.188:8183/tsfile/live/0010_1.m3u8$IPV4•线路33
CCTV10,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvOS9pbmRleC5tM3U4$IPV4•线路34
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路35
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8$IPV4•线路36
CCTV10,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv10$IPV4•线路37
CCTV10,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1010$IPV4•线路38
CCTV10,http://sh.lnott.top:880/dx10.m3u8$IPV4•线路39
CCTV10,http://b.tvbox6.icu/tv/ysp.php?id=11$IPV4•线路40
CCTV10,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路41
CCTV10,http://go.bkpcp.top/mg/cctv10$IPV4•线路42
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路43
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路44
CCTV10,https://smt.858.qzz.io/Smart.php?id=cctv10hd$IPV4•线路45
CCTV10,http://120.202.94.181:9446/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路46
CCTV10,http://106.53.99.30/tv/migu.php?id=cctv10$IPV4•线路47
CCTV10,http://204.12.198.178:82/live/cctv10.m3u8?jsbt=1760967177&jsbk=83d22b0b28cd606e48b7f41efcd42b11$IPV4•线路48
CCTV10,http://171.213.200.162:4022/rtp/239.93.1.28:5140$IPV4•线路49
CCTV10,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-10H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路50
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路51
CCTV10,http://ygbh.site/php/bfgd.php?id=129$IPV4•线路52
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路53
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路54
CCTV11,http://106.53.99.30/tv/20250717.php?id=0012$IPV4•线路1
CCTV11,http://106.53.99.30/tv/jzb.php?id=cctv11$IPV4•线路2
CCTV11,http://171.15.18.199:8180/TV00000000000000000011@HHZT$IPV4•线路3
CCTV11,http://n1.gzbody.com:85/rtp/239.77.1.42:5146$IPV4•线路4
CCTV11,http://n1.gzbody.com:85/rtp/239.77.1.108:5146$IPV4•线路5
CCTV11,http://n1.gzbody.com:85/rtp/239.77.1.238:5146$IPV4•线路6
CCTV11,http://n1.gzbody.com:85/rtp/239.77.0.40:5146$IPV4•线路7
CCTV11,http://8.138.7.223/tv/migu2.php?id=12$IPV4•线路8
CCTV11,http://8.138.7.223/tv/migu3.php?id=cctv11$IPV4•线路9
CCTV11,http://bailudz.top:1236/111/hahahaha.php?id=cctv11$IPV4•线路10
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221226565/index.m3u8?IASHttpSessionId=$IPV4•线路11
CCTV11,http://39.134.64.87:6610/PLTV/88888888/224/3221225597/index.m3u8?IASHttpSessionId=$IPV4•线路12
CCTV11,http://60.29.124.66:6080/hls/22/index.m3u8$IPV4•线路13
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$IPV4•线路14
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8$IPV4•线路15
CCTV11,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225597/.m3u8$IPV4•线路16
CCTV11,http://123.182.60.29:9002/hls/11/index.m3u8$IPV4•线路17
CCTV11,http://116.9.204.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路18
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8$IPV4•线路19
CCTV11,http://58.17.48.228:808/hls/11/index.m3u8$IPV4•线路20
CCTV11,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227922/index.m3u8$IPV4•线路21
CCTV11,http://117.69.43.137:4022/rtp/238.1.78.206:7502$IPV4•线路22
CCTV11,http://14.117.233.31:8688/rtp/239.77.1.238:5146$IPV4•线路23
CCTV11,http://171.213.234.216:8089/rtp/239.93.0.102:5140$IPV4•线路24
CCTV11,http://183.160.35.31:4022/rtp/238.1.78.206:7502$IPV4•线路25
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路26
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8$IPV4•线路27
CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8$IPV4•线路28
CCTV11,http://220.170.241.204:9901/tsfile/live/0011_1.m3u8$IPV4•线路29
CCTV11,http://www.dsk.cc/php/bfgd.php?id=cctv11&m.m3u8$IPV4•线路30
CCTV11,http://183.57.249.188:8183/tsfile/live/0011_1.m3u8$IPV4•线路31
CCTV11,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTAvaW5kZXgubTN1OA==$IPV4•线路32
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8$IPV4•线路33
CCTV11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8$IPV4•线路34
CCTV11,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv11$IPV4•线路35
CCTV11,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1011$IPV4•线路36
CCTV11,http://api.kkitv.itv888.cn:8080/hls/og4kq4cnqm/index.m3u8$IPV4•线路37
CCTV11,http://sh.lnott.top:880/dx11.m3u8$IPV4•线路38
CCTV11,http://b.tvbox6.icu/tv/ysp.php?id=12$IPV4•线路39
CCTV11,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路40
CCTV11,http://go.bkpcp.top/mg/cctv11$IPV4•线路41
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$IPV4•线路42
CCTV11,http://m.061899.xyz/mg/cctv11$IPV4•线路43
CCTV11,https://smt.858.qzz.io/Smart.php?id=cctv11$IPV4•线路44
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路45
CCTV11,http://106.53.99.30/tv/migu.php?id=cctv11$IPV4•线路46
CCTV11,http://198.204.230.114:82/live/cctv11.m3u8?jsbt=1760967211&jsbk=8b9142b24da82984cfb26b7535abcdc7$IPV4•线路47
CCTV11,http://171.213.222.181:8188/rtp/239.93.0.102:5140$IPV4•线路48
CCTV11,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-11-H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路49
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8$IPV4•线路50
CCTV11,http://ygbh.site/php/bfgd.php?id=130$IPV4•线路51
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv11.flv$IPV4•线路52
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4•线路53
CCTV12,http://106.53.99.30/tv/20250717.php?id=0013$IPV4•线路1
CCTV12,http://106.53.99.30/tv/jzb.php?id=cctv12$IPV4•线路2
CCTV12,http://171.15.18.199:8180/TV00000000000000000012@HHZT$IPV4•线路3
CCTV12,http://n1.gzbody.com:85/rtp/239.77.0.136:5146$IPV4•线路4
CCTV12,http://n1.gzbody.com:85/rtp/239.77.1.109:5146$IPV4•线路5
CCTV12,http://n1.gzbody.com:85/rtp/239.77.0.41:5146$IPV4•线路6
CCTV12,http://8.138.7.223/tv/migu2.php?id=13$IPV4•线路7
CCTV12,http://8.138.7.223/tv/migu3.php?id=cctv12$IPV4•线路8
CCTV12,http://bailudz.top:1236/111/hahahaha.php?id=cctv12$IPV4•线路9
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221225731/index.m3u8?IASHttpSessionId=$IPV4•线路10
CCTV12,http://39.134.64.87:6610/PLTV/88888888/224/3221226568/index.m3u8?IASHttpSessionId=$IPV4•线路11
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$IPV4•线路12
CCTV12,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225731/.m3u8$IPV4•线路13
CCTV12,http://123.182.60.29:9002/hls/12/index.m3u8$IPV4•线路14
CCTV12,http://116.9.204.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8$IPV4•线路16
CCTV12,http://58.17.48.228:808/hls/12/index.m3u8$IPV4•线路17
CCTV12,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227377/index.m3u8$IPV4•线路18
CCTV12,http://117.69.43.137:4022/rtp/238.1.78.242:7808$IPV4•线路19
CCTV12,http://14.117.233.31:8688/rtp/239.77.0.136:5146$IPV4•线路20
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.109:5146$IPV4•线路21
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.10:5146$IPV4•线路22
CCTV12,http://14.117.233.31:8688/rtp/239.77.1.170:5146$IPV4•线路23
CCTV12,http://171.213.234.216:8089/rtp/239.93.1.30:8124$IPV4•线路24
CCTV12,http://183.160.35.31:4022/rtp/238.1.78.242:7808$IPV4•线路25
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$IPV4•线路26
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8$IPV4•线路27
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8$IPV4•线路28
CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8$IPV4•线路29
CCTV12,http://www.dsk.cc/php/bfgd.php?id=cctv12&m.m3u8$IPV4•线路30
CCTV12,http://183.57.249.188:8183/tsfile/live/0012_1.m3u8$IPV4•线路31
CCTV12,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTEvaW5kZXgubTN1OA==$IPV4•线路32
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8$IPV4•线路33
CCTV12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8$IPV4•线路34
CCTV12,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv12$IPV4•线路35
CCTV12,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1012$IPV4•线路36
CCTV12,http://api.kkitv.itv888.cn:8080/hls/nwfb31kwc3l/index.m3u8$IPV4•线路37
CCTV12,http://sh.lnott.top:880/dx12.m3u8$IPV4•线路38
CCTV12,http://b.tvbox6.icu/tv/ysp.php?id=13$IPV4•线路39
CCTV12,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-12H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路40
CCTV12,http://go.bkpcp.top/mg/cctv12$IPV4•线路41
CCTV12,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv12$IPV4•线路42
CCTV12,http://m.061899.xyz/mg/cctv12$IPV4•线路43
CCTV12,https://smt.858.qzz.io/Smart.php?id=cctv12$IPV4•线路44
CCTV12,http://120.202.94.181:9446/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路45
CCTV12,http://106.53.99.30/tv/migu.php?id=cctv12$IPV4•线路46
CCTV12,http://198.204.230.114:82/live/cctv12.m3u8?jsbt=1760967237&jsbk=b8bfc245b41d90f1a8215a787103c85a$IPV4•线路47
CCTV12,http://171.213.151.165:8188/rtp/239.93.1.30:8124$IPV4•线路48
CCTV12,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-12H265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路49
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8$IPV4•线路50
CCTV12,http://ygbh.site/php/bfgd.php?id=131$IPV4•线路51
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv12.flv$IPV4•线路52
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4•线路53
CCTV13,http://106.53.99.30/tv/20250717.php?id=0014$IPV4•线路1
CCTV13,http://106.53.99.30/tv/jzb.php?id=cctv13$IPV4•线路2
CCTV13,http://171.15.18.199:8180/TV00000000000000000013@HHZT$IPV4•线路3
CCTV13,http://n1.gzbody.com:85/rtp/239.77.0.188:5146$IPV4•线路4
CCTV13,http://n1.gzbody.com:85/rtp/239.253.43.196:5146$IPV4•线路5
CCTV13,http://n1.gzbody.com:85/rtp/239.77.0.42:5146$IPV4•线路6
CCTV13,http://8.138.7.223/tv/migu2.php?id=14$IPV4•线路7
CCTV13,http://8.138.7.223/tv/migu3.php?id=cctv13$IPV4•线路8
CCTV13,http://bailudz.top:1236/111/hahahaha.php?id=cctv13$IPV4•线路9
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226011/index.m3u8?IASHttpSessionId=$IPV4•线路10
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226537/index.m3u8?IASHttpSessionId=$IPV4•线路11
CCTV13,http://39.134.64.87:6610/PLTV/88888888/224/3221226571/index.m3u8?IASHttpSessionId=$IPV4•线路12
CCTV13,http://60.29.124.66:6080/hls/23/index.m3u8$IPV4•线路13
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8$IPV4•线路14
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221226125/1.m3u8$IPV4•线路15
CCTV13,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226537/.m3u8$IPV4•线路16
CCTV13,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226571/.m3u8$IPV4•线路17
CCTV13,http://123.182.60.29:9002/hls/13/index.m3u8$IPV4•线路18
CCTV13,http://116.9.204.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路19
CCTV13,http://183.11.239.36:808/hls/31/index.m3u8$IPV4•线路20
CCTV13,http://58.17.48.228:808/hls/13/index.m3u8$IPV4•线路21
CCTV13,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227926/index.m3u8$IPV4•线路22
CCTV13,http://117.69.43.137:4022/rtp/238.1.79.35:4392$IPV4•线路23
CCTV13,http://14.117.233.31:8688/rtp/239.253.43.196:5146$IPV4•线路24
CCTV13,http://14.117.233.31:8688/rtp/239.77.0.188:5146$IPV4•线路25
CCTV13,http://171.213.234.216:8089/rtp/239.93.0.66:5140$IPV4•线路26
CCTV13,http://183.160.35.31:4022/rtp/238.1.79.35:4392$IPV4•线路27
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$IPV4•线路28
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8$IPV4•线路29
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$IPV4•线路30
CCTV13,http://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8$IPV4•线路31
CCTV13,https://ldncctvwbcdcnc.v.wscdns.com/ldncctvwbcd/cdrmldcctv13_1/index.m3u8$IPV4•线路32
CCTV13,http://www.dsk.cc/php/bfgd.php?id=cctv13&m.m3u8$IPV4•线路33
CCTV13,http://183.57.249.188:8183/tsfile/live/0013_1.m3u8$IPV4•线路34
CCTV13,http://nn.7x9d.cn/xzc2.php?ua=TW96aWxsYS81LjAgKFdpbmRvd3MgTlQgNi4xOyBXaW42NDsgeDY0KSBBcHBsZVdlYktpdC81MzcuMzYgKEtIVE1MLCBsaWtlIEdlY2tvKSBDaHJvbWUvMTA2LjAuMC4wIFNhZmFyaS81MzcuMzY=&hls=aHR0cDovLzIyMi44NS4xOTguOTI6ODAwMC9obHMvMTIvaW5kZXgubTN1OA==$IPV4•线路35
CCTV13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8$IPV4•线路36
CCTV13,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=cctv13$IPV4•线路37
CCTV13,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=live1013$IPV4•线路38
CCTV13,http://api.kkitv.itv888.cn:8080/hls/9sxg4yjgot/index.m3u8$IPV4•线路39
CCTV13,http://sh.lnott.top:880/dx13.m3u8$IPV4•线路40
CCTV13,http://b.tvbox6.icu/tv/ysp.php?id=14$IPV4•线路41
CCTV13,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-xw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路42
CCTV13,http://go.bkpcp.top/mg/cctv13$IPV4•线路43
CCTV13,http://38.75.136.137:98/gslb/dsdqpub/cctv13hd.m3u8?auth=testpub$IPV4•线路44
CCTV13,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13$IPV4•线路45
CCTV13,http://m.061899.xyz/mg/cctv13$IPV4•线路46
CCTV13,https://smt.858.qzz.io/Smart.php?id=cctv13$IPV4•线路47
CCTV13,http://120.202.94.181:9446/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路48
CCTV13,http://106.53.99.30/tv/migu.php?id=cctv13$IPV4•线路49
CCTV13,http://198.204.230.114:82/live/cctv13.m3u8?jsbt=1760967268&jsbk=c2631d5dc6927f2a30ee6d35fc13d618$IPV4•线路50
CCTV13,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/CCTV-xw_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路51
CCTV13,http://111.43.126.240:9003/hls/26/index.m3u8$IPV4•线路52
CCTV13,http://ygbh.site/php/bfgd.php?id=067$IPV4•线路53
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv13.flv$IPV4•线路54
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4•线路55
CCTV14,http://106.53.99.30/tv/20250717.php?id=0015$IPV4•线路1
CCTV14,http://106.53.99.30/tv/jzb.php?id=cctv14$IPV4•线路2
CCTV14,http://171.15.18.199:8180/TV00000000000000000014@HHZT$IPV4•线路3
CCTV14,http://n1.gzbody.com:85/rtp/239.77.0.133:5146$IPV4•线路4
CCTV14,http://n1.gzbody.com:85/rtp/239.77.1.161:5146$IPV4•线路5
CCTV14,http://n1.gzbody.com:85/rtp/239.77.0.43:5146$IPV4•线路6
CCTV14,http://8.138.7.223/tv/migu2.php?id=15$IPV4•线路7
CCTV14,http://8.138.7.223/tv/migu3.php?id=cctv14$IPV4•线路8
CCTV14,http://bailudz.top:1236/111/hahahaha.php?id=cctv14$IPV4•线路9
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221226591/index.m3u8?IASHttpSessionId=$IPV4•线路10
CCTV14,http://39.134.64.87:6610/PLTV/88888888/224/3221225732/index.m3u8?IASHttpSessionId=$IPV4•线路11
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8$IPV4•线路12
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$IPV4•线路13
CCTV14,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225732/.m3u8$IPV4•线路14
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8$IPV4•线路15
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
CCTV14,http://183.11.239.36:808/hls/32/index.m3u8$IPV4•线路17
CCTV14,http://58.17.48.228:808/hls/14/index.m3u8$IPV4•线路18
CCTV14,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227379/index.m3u8$IPV4•线路19
CCTV14,http://117.69.43.137:4022/rtp/238.1.78.243:7816$IPV4•线路20
CCTV14,http://14.117.233.31:8688/rtp/239.77.0.133:5146$IPV4•线路21
CCTV14,http://14.117.233.31:8688/rtp/239.77.1.161:5146$IPV4•线路22
CCTV14,http://14.117.233.31:8688/rtp/239.77.1.171:5146$IPV4•线路23
CCTV14,http://171.213.234.216:8089/rtp/239.93.1.29:6000$IPV4•线路24
CCTV14,http://183.160.35.31:4022/rtp/238.1.78.243:7816$IPV4•线路25
CCTV14,http://58.57.40.22:9901/tsfile/live/1014_1.m3u8$IPV4•线路26
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8$IPV4•线路27
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8$IPV4•线路28
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8$IPV4•线路29
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8$IPV4•线路30
CCTV14,http://www.dsk.cc/php/bfgd.php?id=cctv14&m.m3u8$IPV4•线路31
CCTV14,http://183.57.249.188:8183/tsfile/live/0014_1.m3u8$IPV4•线路32
